City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,waitangi,-43.9535,-176.5597,11.010000000000048,80,5,1.79,NZ,1717124271
1,gerash,27.6697,54.1359,24.180000000000007,16,1,0.37,IR,1717124272
2,puerto penasco,31.3172,-113.538,26.060000000000002,73,0,0.45,MX,1717124273
3,ushuaia,-54.8108,-68.3159,1.1400000000000432,69,0,4.12,AR,1717124274
4,tankara,22.6562,70.7495,31.460000000000036,55,39,6.8,IN,1717124287
5,ovalle,-30.6011,-71.199,17.450000000000045,48,100,0.76,CL,1717124288
6,badger,64.8,-147.5333,16.950000000000045,52,75,4.12,US,1717124289
7,jinzhou,39.1,121.7167,22.120000000000005,51,62,8.33,CN,1717124290
8,al kharijah,25.4514,30.5464,25.05000000000001,26,1,3.97,EG,1717124291
9,adamstown,-25.066,-130.1015,21.200000000000045,73,93,9.75,PN,1717124304
10,quechultenango,17.4143,-99.2422,22.760000000000048,70,57,1.28,MX,1717124305
11,susuman,62.7808,148.154,10.57000000000005,25,39,3.13,RU,1717124306
12,whitehorse,60.72,-135.0519,16.680000000000007,25,40,3.6,CA,1717123859
13,ribeira grande,38.5167,-28.7,18.760000000000048,78,49,4.92,PT,1717124308
14,papatowai,-46.5607,169.4707,15.470000000000027,62,100,5.21,NZ,1717124321
15,twon-brass,4.3123,6.2409,26.950000000000045,85,100,5.65,NG,1717124322
16,dakar,14.6937,-17.4441,23.07000000000005,88,40,6.17,SN,1717124323
17,hailar,49.2,119.7,16.150000000000034,37,100,4.5,CN,1717124324
18,albany,-35.0269,117.8837,14.970000000000027,99,44,0.45,AU,1717124326
19,brunswick,41.2381,-81.8418,12.29000000000002,74,0,0.89,US,1717124338
20,grytviken,-54.2811,-36.5092,-7.669999999999959,78,18,6.12,GS,1717124339
21,la passe,-4.3481,55.8327,28.010000000000048,76,56,3.34,SC,1717124341
22,bethel,60.7922,-161.7558,14.189999999999998,44,75,6.17,US,1717124158
23,saipan,15.2123,145.7545,31.08000000000004,58,0,6.69,MP,1717124343
24,santa cruz de yojoa,14.9833,-87.9,23.370000000000005,93,74,1.48,HN,1717124355
25,uturoa,-16.7289,-151.4448,27.08000000000004,80,29,4.09,PF,1717124356
26,cape coast,5.1053,-1.2466,27.140000000000043,85,78,5.98,GH,1717124358
27,kingston,-29.0546,167.9663,20.230000000000018,64,40,7.72,NF,1717124359
28,port-aux-francais,-49.3492,70.2194,3.8000000000000114,69,98,11.52,TF,1717124360
29,taoudenni,22.6744,-3.9789,30.74000000000001,13,5,4.71,ML,1717124372
30,puerto natales,-51.7299,-72.506,-0.8999999999999773,93,86,1.26,CL,1717124373
31,praia da vitoria,38.7333,-27.0667,18.75,82,20,4.56,PT,1717124375
32,enewetak,11.3474,162.3373,28.150000000000034,73,100,5.48,MH,1717124376
33,tazovsky,67.4715,78.7162,-3.1899999999999977,94,84,2.77,RU,1717124388
34,jamestown,-15.9387,-5.7168,19.560000000000002,82,72,9.7,SH,1717124390
35,novodvinsk,64.4165,40.8122,12.860000000000014,56,4,1.11,RU,1717124391
36,wailua homesteads,22.0724,-159.3768,25.53000000000003,72,40,8.75,US,1717124392
37,klyuchi,56.3204,160.8454,4.6299999999999955,94,100,3.77,RU,1717124393
38,edinburgh of the seven seas,-37.0676,-12.3116,12.230000000000018,62,40,5.71,SH,1717124394
39,guerrero negro,27.9689,-114.0443,16.05000000000001,84,10,7.91,MX,1717124395
40,iqaluit,63.747,-68.5173,1.07000000000005,74,100,4.12,CA,1717124397
41,shimokizukuri,40.8161,140.3754,19.75,71,100,4.35,JP,1717124404
42,khenchela,35.4358,7.1433,19.28000000000003,43,5,4.25,DZ,1717124109
43,margaret river,-33.955,115.076,19.340000000000032,62,84,8.06,AU,1717124407
44,ilulissat,69.2198,-51.0986,-9.060000000000002,93,9,3.3,GL,1717124409
45,oriximina,-1.7658,-55.8658,24.460000000000036,95,100,0.39,BR,1717123707
46,atafu village,-8.5421,-172.5159,29.32000000000005,74,57,5.54,TK,1717124418
47,ambon,-3.6958,128.1833,30.08000000000004,74,40,2.06,ID,1717124421
48,amalapuram,16.5787,82.0061,35.33000000000004,53,10,2.18,IN,1717124423
49,fort mcmurray,56.7252,-111.3849,11.770000000000039,87,75,5.14,CA,1717123936
50,archangelos,36.2149,28.1149,18.5,70,68,0.19,GR,1717124426
51,olonkinbyen,70.9221,-8.7187,-0.03999999999996362,82,92,9.15,SJ,1717124427
52,smidovich,48.5965,133.8087,17.730000000000018,45,98,4.74,RU,1717124429
53,cumaribo,4.4455,-69.799,22.82000000000005,97,100,1.85,CO,1717124431
54,fort bragg,39.4457,-123.8053,26.600000000000023,76,68,2.9,US,1717124316
55,port elizabeth,-33.9611,25.6149,14.970000000000027,77,0,6.17,ZA,1717124434
56,taunggyi,20.7892,97.0378,28.460000000000036,53,66,1.17,MM,1717124442
57,cabo san lucas,22.8871,-109.9091,33.620000000000005,12,0,8.23,MX,1717123911
58,altai,46.3722,96.2583,13.740000000000009,16,100,0.4,MN,1717124445
59,sao joao da barra,-21.6403,-41.0511,18.79000000000002,80,43,5.1,BR,1717124190
60,georgetown,-7.9286,-14.4119,26.160000000000025,73,73,8.34,SH,1717124447
61,christchurch,-43.5333,172.6333,19.710000000000036,61,100,4.63,NZ,1717124366
62,ancud,-41.8707,-73.8162,7.740000000000009,83,100,2.61,CL,1717124456
63,puerto baquerizo moreno,-0.9017,-89.6102,22.200000000000045,87,85,4.29,EC,1717124457
64,bamboo flat,11.7,92.7167,29.05000000000001,89,75,0.51,IN,1717124458
65,salinopolis,-0.6136,-47.3561,26.470000000000027,84,100,3.99,BR,1717124459
66,touros,-5.1989,-35.4608,24.79000000000002,90,100,3.64,BR,1717124401
67,stanley,-51.6938,-57.857,2.390000000000043,84,85,7.71,FK,1717124468
68,uribia,11.7151,-72.2659,29.620000000000005,67,100,5.39,CO,1717124469
69,kudahuvadhoo,2.6708,72.8944,28.710000000000036,82,62,7.24,MV,1717124471
70,steinbach,49.5258,-96.6845,16.510000000000048,89,100,3.79,CA,1717124305
71,tinogasta,-28.0632,-67.5649,10.520000000000039,40,95,1.35,AR,1717124441
72,qaqortoq,60.7184,-46.0356,1.920000000000016,81,100,2.46,GL,1717124474
73,codrington,17.6333,-61.8333,28.27000000000004,77,96,8.49,AG,1717124475
74,morinville,53.8001,-113.652,15.879999999999995,53,20,6.17,CA,1717124439
75,argo,19.5167,30.4167,30.439999999999998,18,2,8.06,SD,1717124489
76,naze,28.3667,129.4833,24.510000000000048,82,81,5.66,JP,1717124490
77,port alfred,-33.586,26.8833,15.710000000000036,76,100,1.79,ZA,1717124491
78,yuzhno-kurilsk,44.0273,145.8615,9.379999999999995,70,100,1.15,RU,1717124493
79,blackmans bay,-43.0031,147.3169,15.680000000000007,62,34,5.36,AU,1717124494
80,talnakh,69.4865,88.3972,-2.109999999999957,81,99,7.94,RU,1717124501
81,chipurupalle,18.3114,83.5685,33.53000000000003,63,50,1.96,IN,1717124502
82,lebu,-37.6083,-73.6536,9.390000000000043,90,100,2.0,CL,1717124504
83,upper grand lagoon,30.1633,-85.7408,25.57000000000005,73,14,2.49,US,1717124505
84,port moresby,-9.4772,147.1509,32.07000000000005,62,40,7.72,PG,1717124506
85,tura,64.2777,100.2185,5.720000000000027,54,96,5.51,RU,1717124507
86,khorinsk,52.1663,109.7763,20.560000000000002,41,32,1.84,RU,1717124509
87,taiohae,-8.9109,-140.0997,27.970000000000027,69,12,7.07,,1717124510
88,udachny,66.4299,112.4021,9.660000000000025,31,3,6.16,RU,1717124511
89,lodja,-3.5211,23.6005,22.470000000000027,79,95,0.24,CD,1717124514
90,tonk,26.1664,75.7882,36.77000000000004,27,0,7.78,IN,1717124515
91,quezon,9.2411,118.0314,31.83000000000004,65,100,6.06,PH,1717124516
92,puerto colombia,10.9878,-74.9547,26.05000000000001,85,100,3.74,CO,1717124517
93,walvis bay,-22.9575,14.5053,13.939999999999998,90,0,5.4,NA,1717124518
94,east london,-33.0153,27.9116,17.150000000000034,68,57,7.35,ZA,1717124414
95,santa cruz del sur,20.7163,-77.9982,26.129999999999995,84,100,3.82,CU,1717124527
96,olinda,-8.0089,-34.8553,23.850000000000023,94,0,1.03,BR,1717124446
97,pisco,-13.7103,-76.2054,16.939999999999998,82,100,1.03,PE,1717124529
98,geraldton,-28.779,114.6146,21.140000000000043,49,0,6.17,AU,1717124531
99,nieuw amsterdam,5.8857,-55.0887,26.08000000000004,90,100,3.16,SR,1717124532
100,kone,-21.0595,164.8658,24.80000000000001,47,70,6.38,NC,1717124533
101,haiku-pauwela,20.9219,-156.3051,25.120000000000005,82,81,6.26,US,1717124534
102,kodiak,57.7885,-152.4053,6.800000000000011,98,100,7.92,US,1717124536
103,urangan,-25.2921,152.9054,23.970000000000027,76,20,2.68,AU,1717124538
104,college,64.8569,-147.8028,16.920000000000016,55,100,1.0,US,1717124539
105,greymouth,-42.4667,171.2,11.78000000000003,89,100,1.13,NZ,1717124540
106,invercargill,-46.4,168.35,17.230000000000018,66,100,4.02,NZ,1717124542
107,dudinka,69.4058,86.1778,-1.849999999999966,92,99,2.68,RU,1717124543
108,yazd,31.8972,54.3675,28.75,14,0,1.24,IR,1717124489
109,dapa,9.7594,126.0531,29.700000000000045,74,60,6.75,PH,1717124556
110,nikolayevsk-on-amure,53.1466,140.7229,20.04000000000002,33,12,1.34,RU,1717124557
111,hamilton,32.2949,-64.783,23.860000000000014,90,100,7.2,BM,1717124559
112,bilibino,68.0546,166.4372,4.939999999999998,54,52,5.86,RU,1717124560
113,kailua-kona,19.6402,-155.9991,28.03000000000003,84,100,5.66,US,1717124572
114,lihue,21.9812,-159.3721,28.58000000000004,72,20,7.72,US,1717124574
115,oppdal,62.5943,9.6912,12.79000000000002,78,100,2.47,NO,1717124575
116,thatta,24.7475,67.9235,29.939999999999998,71,55,7.5,PK,1717124576
117,gadzhiyevo,69.2551,33.3362,14.660000000000025,75,68,4.24,RU,1717124577
118,bubaque,11.2833,-15.8333,26.650000000000034,76,40,7.88,GW,1717124590
119,fuvahmulah,-0.2988,73.424,28.980000000000018,78,99,8.2,MV,1717124591
120,mejit,10.2753,170.8646,28.370000000000005,76,95,5.41,MH,1717124592
121,kiunga,-6.1219,141.2906,26.480000000000018,87,96,1.2,PG,1717124593
122,pariaman,-0.619,100.12,29.03000000000003,74,100,1.89,ID,1717124595
123,villa gesell,-37.2639,-56.973,8.360000000000014,81,99,1.71,AR,1717124602
124,st. john's,47.5649,-52.7093,15.710000000000036,80,75,2.57,CA,1717124516
125,puerto ayora,-0.7402,-90.3138,22.82000000000005,99,75,3.0,EC,1717124605
126,susanville,40.4163,-120.653,15.960000000000036,35,97,0.72,US,1717124441
127,kobilje,46.6847,16.3978,15.930000000000007,91,100,1.11,SI,1717124607
128,constantia,-34.0314,18.4183,10.010000000000048,92,0,2.57,ZA,1717124608
129,mata-utu,-13.2816,-176.1745,27.810000000000002,81,78,10.37,WF,1717124610
130,coquimbo,-29.9533,-71.3395,11.930000000000007,100,100,1.54,CL,1717124611
131,san andres,12.5832,-81.7064,27.950000000000045,83,20,2.57,CO,1717124615
132,ola,59.5782,151.2982,15.080000000000041,52,57,3.1,RU,1717124616
133,playa del ingles,27.7567,-15.5787,20.860000000000014,79,44,0.45,ES,1717124529
134,great falls,47.5002,-111.3008,15.25,31,75,6.17,US,1717124403
135,mbanza-ngungu,-5.2584,14.8584,18.30000000000001,98,99,1.9,CD,1717124620
136,independence,37.2242,-95.7083,21.120000000000005,93,40,2.57,US,1717124577
137,barakani,-12.1386,44.4303,26.52000000000004,75,52,6.84,KM,1717124628
138,gia nghia,12.0042,107.6907,24.879999999999995,80,100,0.81,KH,1717124629
139,amasra,41.7463,32.3863,16.670000000000016,72,79,3.39,TR,1717124631
140,pacific grove,36.6177,-121.9166,16.310000000000002,81,0,3.09,US,1717124406
141,kirensk,57.7853,108.1119,21.090000000000032,41,25,1.34,RU,1717124639
142,yanam,16.7331,82.2136,35.150000000000034,56,16,2.08,IN,1717124641
143,kilindoni,-7.9145,39.662,26.390000000000043,76,99,6.3,TZ,1717124642
144,tengrela,10.4812,-6.4069,27.210000000000036,62,100,2.73,CI,1717124643
145,bimbo,4.2567,18.4158,23.960000000000036,88,0,2.57,CF,1717124644
146,kuchinarai,16.541,104.05,28.230000000000018,82,100,4.8,TH,1717124623
147,bredasdorp,-34.5322,20.0403,9.379999999999995,86,7,0.72,ZA,1717124653
148,poncitlan,20.3796,-102.9256,28.99000000000001,42,100,2.28,MX,1717124654
149,saint-pierre,46.7791,-56.1773,6.770000000000039,93,0,2.57,PM,1717124655
150,khandyga,62.6533,135.5667,27.49000000000001,24,19,2.42,RU,1717124657
151,mount gambier,-37.8318,140.7792,14.840000000000032,52,9,6.43,AU,1717124658
152,la ronge,55.1001,-105.2842,12.140000000000043,66,100,4.63,CA,1717124530
153,pathein,16.7792,94.7321,31.400000000000034,67,86,2.01,MM,1717124660
154,thompson,55.7435,-97.8558,16.090000000000032,82,75,4.12,CA,1717124664
155,laguna,-28.4825,-48.7808,12.340000000000032,89,0,2.67,BR,1717124464
156,lodeynoye pole,60.726,33.5531,16.54000000000002,82,23,2.29,RU,1717124667
157,longyearbyen,78.2233,15.6469,5.150000000000034,81,75,2.06,SJ,1717124668
158,daru,-9.0779,143.2089,27.24000000000001,85,92,7.14,PG,1717124669
159,ta`u,-14.2336,-169.5144,28.150000000000034,79,19,8.58,AS,1717124676
160,fort st. john,56.2499,-120.8529,12.939999999999998,44,75,2.57,CA,1717124678
161,tranovaho,-25.3,44.9667,16.05000000000001,63,0,2.83,MG,1717124679
162,aban,56.6787,96.0658,12.400000000000034,61,99,4.12,RU,1717124680
163,kalemie,-5.9475,29.1947,21.010000000000048,78,92,0.64,CD,1717124681
164,zaozersk,69.4005,32.4476,16.57000000000005,71,62,3.78,RU,1717124689
165,savave village,-8.0273,178.3135,29.79000000000002,72,49,6.59,TV,1717124690
166,priozersk,46.0311,73.7025,22.29000000000002,33,2,3.4,KZ,1717124691
167,jalalabad,34.4265,70.4515,29.100000000000023,16,3,3.83,AF,1717124693
168,salmon arm,50.6998,-119.3024,15.240000000000009,71,61,1.03,CA,1717124407
169,punta arenas,-53.1548,-70.9113,-0.8799999999999955,100,0,3.09,CL,1717124702
170,sokoni,-6.4333,39.55,25.920000000000016,78,92,6.85,TZ,1717124704
171,petropavlovsk-kamchatsky,53.0444,158.6508,10.330000000000041,61,75,8.0,RU,1717124705
172,kavaratti,10.5669,72.642,28.450000000000045,81,50,7.42,IN,1717124706
173,saint-philippe,-21.3609,55.7679,22.980000000000018,86,89,7.17,RE,1717124708
174,happy valley-goose bay,53.3038,-60.3258,2.180000000000007,100,100,3.09,CA,1717124709
175,alice springs,-23.6975,133.8836,15.720000000000027,77,100,4.63,AU,1717124710
176,puerto deseado,-47.7503,-65.8938,5.0400000000000205,74,12,5.05,AR,1717124713
177,port mathurin,-19.6833,63.4167,24.680000000000007,77,82,12.06,MU,1717124715
178,machico,32.7162,-16.7676,19.180000000000007,81,40,4.12,PT,1717124716
179,atar,20.5177,-13.0486,25.879999999999995,23,1,1.66,MR,1717124717
180,ak-dovurak,51.1833,90.6,17.28000000000003,37,13,0.45,RU,1717124655
181,kerikeri,-35.2268,173.9474,22.170000000000016,59,0,3.13,NZ,1717124726
182,mana,5.6691,-53.779,26.200000000000045,86,94,3.03,GF,1717124727
183,page,36.9147,-111.4558,29.879999999999995,11,0,6.71,US,1717124728
184,yellowknife,62.4541,-114.3725,11.79000000000002,58,75,8.23,CA,1717124729
185,west island,-12.1568,96.8225,27.99000000000001,78,75,4.63,CC,1717124730
186,cole harbour,44.6724,-63.4751,12.879999999999995,95,20,1.03,CA,1717124738
187,trincomalee,8.5778,81.2289,30.210000000000036,74,13,5.27,LK,1717124739
188,puerto san carlos,24.7887,-112.105,17.30000000000001,87,10,6.24,MX,1717124741
189,angra do heroismo,38.6548,-27.2173,18.79000000000002,88,20,1.34,PT,1717124742
190,nema,16.617,-7.2565,34.10000000000002,13,11,4.14,MR,1717124750
191,arno,7.0669,171.5541,27.939999999999998,83,100,3.09,MH,1717124752
192,kotel'nich,58.3089,48.348,12.140000000000043,70,86,1.19,RU,1717124753
193,yemetsk,63.4719,41.7802,14.189999999999998,60,4,1.18,RU,1717124754
194,kolondieba,11.0894,-6.8929,28.340000000000032,60,94,2.72,ML,1717124755
195,cururupu,-1.8283,-44.8683,23.03000000000003,100,93,0.58,BR,1717124645
196,alotau,-10.3151,150.4574,26.939999999999998,91,59,3.17,PG,1717124768
197,stornoway,58.2093,-6.3865,9.980000000000018,88,90,2.57,GB,1717124770
198,hell-ville,-13.3972,48.2666,25.600000000000023,73,2,2.23,MG,1717124771
199,shuangjiang,26.1547,109.7138,17.860000000000014,94,100,1.28,CN,1717124772
200,hawaiian paradise park,19.5933,-154.9731,22.730000000000018,94,100,3.09,US,1717124780
201,monywa,22.1086,95.1358,34.44,54,5,4.23,MM,1717124781
202,torghay,49.6339,63.4981,17.27000000000004,68,96,4.5,KZ,1717124782
203,carnarvon,-24.8826,113.6571,22.03000000000003,26,0,4.89,AU,1717124783
204,bac lieu,9.2941,105.7278,31.83000000000004,59,99,5.19,VN,1717124784
205,kavieng,-2.5734,150.7952,29.610000000000014,68,99,3.07,PG,1717124786
206,toropets,56.4978,31.6353,14.770000000000039,95,41,1.99,RU,1717124787
207,brisas de zicatela,15.8369,-97.0419,30.29000000000002,84,0,2.57,MX,1717124788
208,troitsko-pechorsk,62.7084,56.1964,5.939999999999998,50,100,0.45,RU,1717124789
209,rio preto da eva,-2.698,-59.7017,23.83000000000004,91,100,0.94,BR,1717124792
210,la'ie,21.6455,-157.9225,27.970000000000027,74,88,2.68,US,1717124793
211,phibun mangsahan,15.2447,105.2291,27.99000000000001,74,100,5.18,TH,1717124794
212,'ohonua,-21.3333,-174.95,23.150000000000034,62,100,11.8,TO,1717124795
213,new norfolk,-42.7826,147.0587,14.720000000000027,79,84,5.91,AU,1717124797
214,tiksi,71.69,128.8647,7.740000000000009,61,61,1.71,RU,1717124804
215,espinosa,-14.9261,-42.8192,18.720000000000027,66,49,1.98,BR,1717124805
216,luderitz,-26.6481,15.1538,12.879999999999995,89,1,5.85,NA,1717124807
217,isafjordur,66.0748,-23.135,2.900000000000034,60,0,7.97,IS,1717124808
218,hermanus,-34.4187,19.2345,12.200000000000045,74,37,1.66,ZA,1717124809
219,ust-tsilma,65.441,52.1498,-0.7699999999999818,98,90,0.89,RU,1717124816
220,labytnangi,66.6572,66.4183,-2.009999999999991,80,100,3.98,RU,1717124818
221,sao miguel do araguaia,-13.275,-50.1628,22.55000000000001,48,0,1.23,BR,1717124819
222,hilo,19.7299,-155.0907,22.850000000000023,95,100,2.68,US,1717124386
223,neiafu,-18.6506,-173.984,24.920000000000016,68,99,11.97,TO,1717124821
224,iskateley,67.6803,53.1512,-2.2099999999999795,87,92,5.81,RU,1717124829
225,magnolia,33.2671,-93.2393,22.83000000000004,94,100,4.32,US,1717124830
226,saldanha,-33.0117,17.9442,11.850000000000023,76,82,1.17,ZA,1717124831
227,lompoc,34.6392,-120.4579,17.08000000000004,80,100,3.09,US,1717124832
228,kabansk,52.0486,106.6528,17.75,51,62,2.91,RU,1717124833
229,kapuskasing,49.4169,-82.4331,16.05000000000001,67,75,2.57,CA,1717124641
230,west end village,18.1719,-63.1494,28.930000000000007,82,100,7.99,AI,1717124836
231,galliano,29.4422,-90.2993,26.670000000000016,73,0,2.06,US,1717124837
232,villefranche-de-rouergue,44.3517,2.037,12.04000000000002,98,94,1.92,FR,1717124839
233,sault ste. marie,46.5168,-84.3333,13.310000000000002,54,0,0.0,CA,1717124840
234,pilar do sul,-23.8131,-47.7164,9.04000000000002,96,8,2.67,BR,1717124841
235,kruisfontein,-34.0033,24.7314,13.270000000000039,84,68,5.38,ZA,1717124842
236,kebili,33.7044,8.969,23.660000000000025,39,1,2.19,TN,1717124843
237,loango,-4.6519,11.8125,26.05000000000001,87,100,3.09,CG,1717124844
238,tual,-5.6288,132.7523,27.930000000000007,78,9,3.33,ID,1717124846
239,port lincoln,-34.7263,135.8744,14.340000000000032,71,90,7.27,AU,1717124853
240,namtsy,62.7196,129.6672,28.0,22,10,3.44,RU,1717124854
241,nuuk,64.1835,-51.7216,1.3400000000000318,75,11,5.14,GL,1717124640
242,cidreira,-30.1811,-50.2056,13.960000000000036,80,2,0.82,BR,1717124857
243,yilan,24.757,121.753,32.920000000000016,65,30,2.53,TW,1717124858
244,vorgashor,67.5836,63.794,-2.5,87,100,5.32,RU,1717124870
245,hithadhoo,-0.6,73.0833,29.03000000000003,77,99,8.08,MV,1717124872
246,antonio enes,-16.2325,39.9086,22.430000000000007,81,0,1.48,MZ,1717124873
247,avarua,-21.2075,-159.7755,23.03000000000003,94,100,2.06,CK,1717124874
248,tezpur,26.6333,92.8,23.930000000000007,94,100,1.5,IN,1717124875
249,belmonte,-15.8613,-38.8798,22.110000000000014,92,13,3.98,BR,1717124887
250,den burg,53.0542,4.7972,13.870000000000005,94,75,0.51,NL,1717124888
251,arkhangel'sk,64.5401,40.5433,13.060000000000002,58,0,1.0,RU,1717124890
252,tavda,58.0425,65.2726,7.050000000000011,51,9,1.79,RU,1717124891
253,sinabang,2.4803,96.3801,25.560000000000002,90,100,1.63,ID,1717124892
254,azhikkal,11.9404,75.3051,29.090000000000032,79,61,2.96,IN,1717124904
255,kolonia town,6.964,158.206,29.0,84,100,1.54,FM,1717124906
256,gumushkhane,40.46,39.4718,14.520000000000039,83,3,0.27,TR,1717124907
257,devinuwara,5.9283,80.5888,29.090000000000032,80,100,5.71,LK,1717124908
258,chernyshevskiy,63.016,112.469,14.020000000000039,36,89,3.23,RU,1717124909
259,kastamonu,41.3781,33.7753,10.200000000000045,86,85,0.6,TR,1717124911
260,anadyr,64.7342,177.5103,6.980000000000018,61,20,3.58,RU,1717124912
261,ad dabbah,18.05,30.95,31.600000000000023,16,6,6.41,SD,1717124913
262,broome,-17.9554,122.2392,25.010000000000048,65,5,5.66,AU,1717124693
263,fonte boa,-2.5139,-66.0917,23.890000000000043,80,99,0.89,BR,1717124795
264,portland,-38.3462,141.6026,13.720000000000027,64,40,9.2,AU,1717124928
265,marsh harbour,26.5412,-77.0636,27.220000000000027,62,5,4.03,BS,1717124711
266,oakham,52.6667,-0.7333,11.79000000000002,75,100,6.69,GB,1717124930
267,tralee,52.2704,-9.7026,7.32000000000005,89,20,1.6,IE,1717124801
268,sao jose da coroa grande,-8.8978,-35.1478,25.260000000000048,83,8,3.47,BR,1717124939
269,salinas,-2.2145,-80.9515,22.410000000000025,85,96,4.19,EC,1717124940
270,belyy yar,58.4447,85.0425,5.100000000000023,64,96,3.07,RU,1717124941
271,tippi,7.2,35.45,17.879999999999995,98,58,1.07,ET,1717124942
272,arraial do cabo,-22.9661,-42.0278,21.590000000000032,76,88,8.78,BR,1717124944
273,bayanhongor,46.1944,100.7181,14.370000000000005,33,100,5.88,MN,1717124945
274,georgievka,49.3267,81.5737,8.980000000000018,92,100,6.56,KZ,1717124946
275,kharabali,47.4196,47.2568,21.730000000000018,51,32,3.19,RU,1717124947
276,quellon,-43.1182,-73.6166,8.390000000000043,81,100,1.51,CL,1717124948
277,shimoda,34.6765,138.9446,17.79000000000002,89,100,5.39,JP,1717124961
278,lashio,22.9359,97.7498,30.200000000000045,56,14,0.64,MM,1717124962
279,long beach,33.9105,-78.1178,22.78000000000003,77,0,0.0,US,1717124963
280,estreito,-5.7833,-43.25,26.340000000000032,66,86,1.82,BR,1717124965
281,vadso,70.0735,29.7494,19.49000000000001,76,0,3.6,NO,1717124977
282,bhag,29.0417,67.8239,37.57000000000005,5,0,2.67,PK,1717124978
283,port saint john's,-31.6229,29.5448,19.02000000000004,67,98,6.55,ZA,1717124979
284,namibe,-15.1961,12.1522,17.379999999999995,88,11,2.87,AO,1717124980
285,mount isa,-20.7252,139.4973,19.870000000000005,77,100,5.66,AU,1717124695
286,dapaong,10.8623,0.2076,28.640000000000043,62,95,4.33,TG,1717124989
287,calvinia,-31.4707,19.776,4.900000000000034,100,100,0.51,ZA,1717124990
288,xinyu,27.8043,114.9334,20.82000000000005,97,100,1.81,CN,1717124991
289,raufoss,60.726,10.6133,11.560000000000002,98,100,1.51,NO,1717124993
290,tolanaro,-25.0325,46.9833,17.960000000000036,82,1,4.65,MG,1717124994
291,kismayo,-0.3582,42.5454,25.910000000000025,84,91,6.96,SO,1717125001
292,mammoth lakes,37.6486,-118.9721,16.810000000000002,29,0,5.66,US,1717125003
293,igarka,67.4655,86.6027,-0.12999999999999545,92,100,5.81,RU,1717125004
